"","X","Y","station","rok","mies","tavg","opad","cisnienie"
"7348",23.5295173094867,51.5534675907479,"WŁODAWA",2005,1,-0.2,26.9,993.2
"7292",23.5295173094867,51.5534675907479,"WŁODAWA",2005,2,-4,31.3,995.6
"7319",23.5295173094867,51.5534675907479,"WŁODAWA",2005,3,-0.8,27.8,992.2
"7331",23.5295173094867,51.5534675907479,"WŁODAWA",2005,4,8.8,20.3,993.9
"7332",23.5295173094867,51.5534675907479,"WŁODAWA",2005,5,13.2,82.5,993.8
"7300",23.5295173094867,51.5534675907479,"WŁODAWA",2005,6,15.6,48.7,993.8
"7299",23.5295173094867,51.5534675907479,"WŁODAWA",2005,7,20,80,992.5
"7258",23.5295173094867,51.5534675907479,"WŁODAWA",2005,8,17.3,96.5,994.3
"7218",23.5295173094867,51.5534675907479,"WŁODAWA",2005,9,14.6,8.2,999
"7405",23.5295173094867,51.5534675907479,"WŁODAWA",2005,10,8.8,4.8,1002.9
"7389",23.5295173094867,51.5534675907479,"WŁODAWA",2005,11,2.4,22.4,997.5
"7307",23.5295173094867,51.5534675907479,"WŁODAWA",2005,12,-1,58.3,991.7
"7424",23.5295173094867,51.5534675907479,"WŁODAWA",2006,1,-8.5,6.7,1006.6
"7404",23.5295173094867,51.5534675907479,"WŁODAWA",2006,2,-5.2,16.6,992.3
"7375",23.5295173094867,51.5534675907479,"WŁODAWA",2006,3,-1.7,27.1,989.2
"7336",23.5295173094867,51.5534675907479,"WŁODAWA",2006,4,8.8,18.7,992.2
"7306",23.5295173094867,51.5534675907479,"WŁODAWA",2006,5,13.4,58.4,993.8
"7278",23.5295173094867,51.5534675907479,"WŁODAWA",2006,6,16.7,33.1,997.3
"7305",23.5295173094867,51.5534675907479,"WŁODAWA",2006,7,21.6,25.9,997.9
"7301",23.5295173094867,51.5534675907479,"WŁODAWA",2006,8,17.8,273.8,986.8
"7317",23.5295173094867,51.5534675907479,"WŁODAWA",2006,9,15,12.1,997.2
"7425",23.5295173094867,51.5534675907479,"WŁODAWA",2006,10,9.7,32.6,995.2
"7399",23.5295173094867,51.5534675907479,"WŁODAWA",2006,11,4.8,35.8,993.4
"7417",23.5295173094867,51.5534675907479,"WŁODAWA",2006,12,2.8,15.9,1001.3
"7446",23.5295173094867,51.5534675907479,"WŁODAWA",2007,1,2.4,63.3,988.1
"7428",23.5295173094867,51.5534675907479,"WŁODAWA",2007,2,-2.5,25.8,992.1
"7382",23.5295173094867,51.5534675907479,"WŁODAWA",2007,3,6.3,26.5,995
"7391",23.5295173094867,51.5534675907479,"WŁODAWA",2007,4,8.3,23,996.8
"7321",23.5295173094867,51.5534675907479,"WŁODAWA",2007,5,15,114.6,990
"7369",23.5295173094867,51.5534675907479,"WŁODAWA",2007,6,18.1,61.3,991.4
"7376",23.5295173094867,51.5534675907479,"WŁODAWA",2007,7,18.9,117.4,989.6
"7413",23.5295173094867,51.5534675907479,"WŁODAWA",2007,8,18.6,63.1,993.3
"7344",23.5295173094867,51.5534675907479,"WŁODAWA",2007,9,13.2,67.1,994.3
"7447",23.5295173094867,51.5534675907479,"WŁODAWA",2007,10,7.8,18.4,1000.8
"7429",23.5295173094867,51.5534675907479,"WŁODAWA",2007,11,0.8,28.7,992.2
"7437",23.5295173094867,51.5534675907479,"WŁODAWA",2007,12,-1.2,13,1000.8
"7438",23.5295173094867,51.5534675907479,"WŁODAWA",2008,1,-0.6,62.6,998.7
"7430",23.5295173094867,51.5534675907479,"WŁODAWA",2008,2,1.8,12.3,1001.1
"7439",23.5295173094867,51.5534675907479,"WŁODAWA",2008,3,3.3,50,982.4
"7388",23.5295173094867,51.5534675907479,"WŁODAWA",2008,4,9.2,34.9,989.6
"7384",23.5295173094867,51.5534675907479,"WŁODAWA",2008,5,12.8,69.3,994.5
"7370",23.5295173094867,51.5534675907479,"WŁODAWA",2008,6,17.3,62.5,994
"7343",23.5295173094867,51.5534675907479,"WŁODAWA",2008,7,18.2,89.4,992.5
"7330",23.5295173094867,51.5534675907479,"WŁODAWA",2008,8,18.8,59.1,992.1
"7341",23.5295173094867,51.5534675907479,"WŁODAWA",2008,9,12.4,78,996
"7316",23.5295173094867,51.5534675907479,"WŁODAWA",2008,10,9.7,52.1,996.2
"7261",23.5295173094867,51.5534675907479,"WŁODAWA",2008,11,4.1,29.8,993
"7279",23.5295173094867,51.5534675907479,"WŁODAWA",2008,12,0.4,27.1,998.1
"7318",23.5295173094867,51.5534675907479,"WŁODAWA",2009,1,-3,14.2,994.3
"7223",23.5295173094867,51.5534675907479,"WŁODAWA",2009,2,-1.4,20.5,989.9
"7280",23.5295173094867,51.5534675907479,"WŁODAWA",2009,3,1.3,63.9,989
"7281",23.5295173094867,51.5534675907479,"WŁODAWA",2009,4,10.2,13.5,996.8
"7363",23.5295173094867,51.5534675907479,"WŁODAWA",2009,5,12.9,99.8,996.1
"7354",23.5295173094867,51.5534675907479,"WŁODAWA",2009,6,16.1,213.9,991.7
"7297",23.5295173094867,51.5534675907479,"WŁODAWA",2009,7,19.6,39.7,992.6
"7213",23.5295173094867,51.5534675907479,"WŁODAWA",2009,8,17.8,57,997
"7298",23.5295173094867,51.5534675907479,"WŁODAWA",2009,9,14.7,31.3,998.7
"7302",23.5295173094867,51.5534675907479,"WŁODAWA",2009,10,6.9,89.1,993.3
"7276",23.5295173094867,51.5534675907479,"WŁODAWA",2009,11,4.8,41,991.8
"7277",23.5295173094867,51.5534675907479,"WŁODAWA",2009,12,-2.1,54.5,989.7
"7250",23.5295173094867,51.5534675907479,"WŁODAWA",2010,1,-9,24.7,996.9
"7255",23.5295173094867,51.5534675907479,"WŁODAWA",2010,2,-2.9,26.9,987.3
"7337",23.5295173094867,51.5534675907479,"WŁODAWA",2010,3,2.9,18.3,993.4
"7271",23.5295173094867,51.5534675907479,"WŁODAWA",2010,4,9.1,18.9,996.4
"7231",23.5295173094867,51.5534675907479,"WŁODAWA",2010,5,14.8,91.3,988.4
"7245",23.5295173094867,51.5534675907479,"WŁODAWA",2010,6,18,53.4,991.1
"7274",23.5295173094867,51.5534675907479,"WŁODAWA",2010,7,21.6,62.3,993.3
"7205",23.5295173094867,51.5534675907479,"WŁODAWA",2010,8,19.9,129.2,991.8
"7233",23.5295173094867,51.5534675907479,"WŁODAWA",2010,9,12,85.1,993.8
"7294",23.5295173094867,51.5534675907479,"WŁODAWA",2010,10,5.4,11.5,997.9
"7308",23.5295173094867,51.5534675907479,"WŁODAWA",2010,11,5.9,54.3,985.8
"7267",23.5295173094867,51.5534675907479,"WŁODAWA",2010,12,-4.9,32.7,988.9
"7368",23.5295173094867,51.5534675907479,"WŁODAWA",2011,1,-1.6,35.6,996.1
"7232",23.5295173094867,51.5534675907479,"WŁODAWA",2011,2,-4.6,27,997.6
"7206",23.5295173094867,51.5534675907479,"WŁODAWA",2011,3,2.1,8.7,1000.5
"7323",23.5295173094867,51.5534675907479,"WŁODAWA",2011,4,9.8,45.9,994.2
"7310",23.5295173094867,51.5534675907479,"WŁODAWA",2011,5,13.9,42.7,997.4
"7326",23.5295173094867,51.5534675907479,"WŁODAWA",2011,6,18.3,113.5,993
"7285",23.5295173094867,51.5534675907479,"WŁODAWA",2011,7,18.8,237.4,988.6
"7312",23.5295173094867,51.5534675907479,"WŁODAWA",2011,8,18.3,67.5,994.3
"7257",23.5295173094867,51.5534675907479,"WŁODAWA",2011,9,14.7,15.8,996
"7342",23.5295173094867,51.5534675907479,"WŁODAWA",2011,10,7.1,29.6,999.9
"7315",23.5295173094867,51.5534675907479,"WŁODAWA",2011,11,2.4,0.5,1004.1
"7247",23.5295173094867,51.5534675907479,"WŁODAWA",2011,12,1.9,29.9,990.9
"7414",23.5295173094867,51.5534675907479,"WŁODAWA",2012,1,-2.3,28.2,994.3
"7355",23.5295173094867,51.5534675907479,"WŁODAWA",2012,2,-8.1,22.3,1000.6
"7334",23.5295173094867,51.5534675907479,"WŁODAWA",2012,3,3.9,27,998.1
"7293",23.5295173094867,51.5534675907479,"WŁODAWA",2012,4,9.3,33.9,986.1
"7265",23.5295173094867,51.5534675907479,"WŁODAWA",2012,5,15,50.5,994.5
"7335",23.5295173094867,51.5534675907479,"WŁODAWA",2012,6,16.9,66,991.9
"7309",23.5295173094867,51.5534675907479,"WŁODAWA",2012,7,21.6,30.5,993.9
"7225",23.5295173094867,51.5534675907479,"WŁODAWA",2012,8,18.6,104,994.8
"7366",23.5295173094867,51.5534675907479,"WŁODAWA",2012,9,14.6,21.3,994.8
"7408",23.5295173094867,51.5534675907479,"WŁODAWA",2012,10,7.7,62.7,992.9
"7411",23.5295173094867,51.5534675907479,"WŁODAWA",2012,11,5.1,18.5,994.9
"7356",23.5295173094867,51.5534675907479,"WŁODAWA",2012,12,-4.5,27.9,993.8
"7410",23.5295173094867,51.5534675907479,"WŁODAWA",2013,1,-4.2,61.5,991
"7419",23.5295173094867,51.5534675907479,"WŁODAWA",2013,2,-0.7,25.9,993.4
"7403",23.5295173094867,51.5534675907479,"WŁODAWA",2013,3,-2.4,33.1,989.9
"7345",23.5295173094867,51.5534675907479,"WŁODAWA",2013,4,8.1,51.9,995
"7320",23.5295173094867,51.5534675907479,"WŁODAWA",2013,5,15.9,127,990.1
"7291",23.5295173094867,51.5534675907479,"WŁODAWA",2013,6,18.2,101.5,993.5
"7333",23.5295173094867,51.5534675907479,"WŁODAWA",2013,7,18.9,76.2,995.6
"7314",23.5295173094867,51.5534675907479,"WŁODAWA",2013,8,18.7,14.9,996.9
"7272",23.5295173094867,51.5534675907479,"WŁODAWA",2013,9,11.6,82.3,992
"7448",23.5295173094867,51.5534675907479,"WŁODAWA",2013,10,9.8,8.8,998.6
"7440",23.5295173094867,51.5534675907479,"WŁODAWA",2013,11,5.4,66.4,992.9
"7401",23.5295173094867,51.5534675907479,"WŁODAWA",2013,12,0.9,18.1,998.6
"7393",23.5295173094867,51.5534675907479,"WŁODAWA",2014,1,-3.7,52.4,994.9
"7433",23.5295173094867,51.5534675907479,"WŁODAWA",2014,2,0.9,9.2,993.7
"7407",23.5295173094867,51.5534675907479,"WŁODAWA",2014,3,6,26.8,994.6
"7394",23.5295173094867,51.5534675907479,"WŁODAWA",2014,4,9.8,41,993.3
"7381",23.5295173094867,51.5534675907479,"WŁODAWA",2014,5,13.8,173.3,993.1
"7402",23.5295173094867,51.5534675907479,"WŁODAWA",2014,6,15.6,108.8,993.3
"7373",23.5295173094867,51.5534675907479,"WŁODAWA",2014,7,20.7,60.9,993.4
"7361",23.5295173094867,51.5534675907479,"WŁODAWA",2014,8,18.2,99.9,992.3
"7387",23.5295173094867,51.5534675907479,"WŁODAWA",2014,9,14,35.4,997.5
"7423",23.5295173094867,51.5534675907479,"WŁODAWA",2014,10,8.6,22.7,999.1
"7367",23.5295173094867,51.5534675907479,"WŁODAWA",2014,11,3.6,17.1,999.6
"7427",23.5295173094867,51.5534675907479,"WŁODAWA",2014,12,-0.3,82.2,995.6
"7420",23.5295173094867,51.5534675907479,"WŁODAWA",2015,1,0.7,35.6,991
"7397",23.5295173094867,51.5534675907479,"WŁODAWA",2015,2,0.4,1.5,995.6
"7426",23.5295173094867,51.5534675907479,"WŁODAWA",2015,3,4.6,32.8,998.7
"7398",23.5295173094867,51.5534675907479,"WŁODAWA",2015,4,7.9,35.3,993.2
"7357",23.5295173094867,51.5534675907479,"WŁODAWA",2015,5,12.8,74.5,993.5
"7371",23.5295173094867,51.5534675907479,"WŁODAWA",2015,6,17.2,25.6,996.4
"7362",23.5295173094867,51.5534675907479,"WŁODAWA",2015,7,19.6,47,993.4
"7347",23.5295173094867,51.5534675907479,"WŁODAWA",2015,8,21.9,2.9,997.7
"7346",23.5295173094867,51.5534675907479,"WŁODAWA",2015,9,15,73.7,996.4
"7327",23.5295173094867,51.5534675907479,"WŁODAWA",2015,10,6.8,44.2,1000.9
"7273",23.5295173094867,51.5534675907479,"WŁODAWA",2015,11,4.7,46,994
"7198",23.5295173094867,51.5534675907479,"WŁODAWA",2015,12,3.3,23,1004.1
"7432",23.5295173094867,51.5534675907479,"WŁODAWA",2016,1,-4.6,40.5,993
"7436",23.5295173094867,51.5534675907479,"WŁODAWA",2016,2,3,53.1,989.9
"7443",23.5295173094867,51.5534675907479,"WŁODAWA",2016,3,3.7,60.2,992.5
"7431",23.5295173094867,51.5534675907479,"WŁODAWA",2016,4,9.3,69.9,990.6
"7385",23.5295173094867,51.5534675907479,"WŁODAWA",2016,5,14.7,25.6,992.9
"7415",23.5295173094867,51.5534675907479,"WŁODAWA",2016,6,18.5,66.8,993.3
"7406",23.5295173094867,51.5534675907479,"WŁODAWA",2016,7,19.5,132.7,993.6
"7412",23.5295173094867,51.5534675907479,"WŁODAWA",2016,8,18.2,26.9,997.5
"7386",23.5295173094867,51.5534675907479,"WŁODAWA",2016,9,14.8,7.9,997.7
"7444",23.5295173094867,51.5534675907479,"WŁODAWA",2016,10,6.7,84.8,999.9
"7435",23.5295173094867,51.5534675907479,"WŁODAWA",2016,11,2.1,46.3,995
"7395",23.5295173094867,51.5534675907479,"WŁODAWA",2016,12,-0.1,37.8,1001.6
"7392",23.5295173094867,51.5534675907479,"WŁODAWA",2017,1,-5.4,11.2,1000
"7380",23.5295173094867,51.5534675907479,"WŁODAWA",2017,2,-1.8,33.7,998.1
"7449",23.5295173094867,51.5534675907479,"WŁODAWA",2017,3,5.6,43.8,993.5
"7445",23.5295173094867,51.5534675907479,"WŁODAWA",2017,4,7.3,57,993.7
"7416",23.5295173094867,51.5534675907479,"WŁODAWA",2017,5,13.9,34,995.1
"7396",23.5295173094867,51.5534675907479,"WŁODAWA",2017,6,18.2,23.8,991.7
"7383",23.5295173094867,51.5534675907479,"WŁODAWA",2017,7,18.4,115.5,992.1
"7422",23.5295173094867,51.5534675907479,"WŁODAWA",2017,8,19.5,41.3,996.4
"7409",23.5295173094867,51.5534675907479,"WŁODAWA",2017,9,13.9,104.5,994
"7390",23.5295173094867,51.5534675907479,"WŁODAWA",2017,10,8.9,85.3,993
"7418",23.5295173094867,51.5534675907479,"WŁODAWA",2017,11,3.5,39.3,993.7
"7359",23.5295173094867,51.5534675907479,"WŁODAWA",2017,12,1.8,29,990.2
"7237",23.5295173094867,51.5534675907479,"WŁODAWA",2018,1,-0.5,21.6,995.5
"7253",23.5295173094867,51.5534675907479,"WŁODAWA",2018,2,-3.9,12.1,997.3
"7296",23.5295173094867,51.5534675907479,"WŁODAWA",2018,3,-0.7,25.9,987.7
"7238",23.5295173094867,51.5534675907479,"WŁODAWA",2018,4,13.2,48.8,993.5
"7202",23.5295173094867,51.5534675907479,"WŁODAWA",2018,5,17,50.4,996.4
"7204",23.5295173094867,51.5534675907479,"WŁODAWA",2018,6,18.8,15.9,993
"7350",23.5295173094867,51.5534675907479,"WŁODAWA",2018,7,20.2,142.8,990.5
"7338",23.5295173094867,51.5534675907479,"WŁODAWA",2018,8,20.2,56.7,996.4
"7400",23.5295173094867,51.5534675907479,"WŁODAWA",2018,9,15.2,44.9,998.3
"7349",23.5295173094867,51.5534675907479,"WŁODAWA",2018,10,9.6,36.1,997.4
"7378",23.5295173094867,51.5534675907479,"WŁODAWA",2018,11,3.1,10.2,1003.6
"7379",23.5295173094867,51.5534675907479,"WŁODAWA",2018,12,0.2,80.8,995
"7324",23.5295173094867,51.5534675907479,"WŁODAWA",2019,1,-3.3,30.1,988
"7442",23.5295173094867,51.5534675907479,"WŁODAWA",2019,2,2.1,13,998.6
"7441",23.5295173094867,51.5534675907479,"WŁODAWA",2019,3,4.8,34.8,992.2
"7434",23.5295173094867,51.5534675907479,"WŁODAWA",2019,4,9.7,12.1,997.2
"7421",23.5295173094867,51.5534675907479,"WŁODAWA",2019,5,13.7,77,990.7
"7372",23.5295173094867,51.5534675907479,"WŁODAWA",2019,6,21.8,40.7,996.8
"7329",23.5295173094867,51.5534675907479,"WŁODAWA",2019,7,18.4,70.6,991
"7287",23.5295173094867,51.5534675907479,"WŁODAWA",2019,8,19.7,90.4,996.2
"7313",23.5295173094867,51.5534675907479,"WŁODAWA",2019,9,14.4,46.4,996
"7360",23.5295173094867,51.5534675907479,"WŁODAWA",2019,10,10.4,30.9,995
"7374",23.5295173094867,51.5534675907479,"WŁODAWA",2019,11,6,38.1,991.3
"7377",23.5295173094867,51.5534675907479,"WŁODAWA",2019,12,2.5,37.4,991.8
"7215",23.5295173094867,51.5534675907479,"WŁODAWA",2020,1,1.2,29.9,999.6
"7212",23.5295173094867,51.5534675907479,"WŁODAWA",2020,2,2.8,42.4,989.8
"7214",23.5295173094867,51.5534675907479,"WŁODAWA",2020,3,4.3,35.2,996.7
"7230",23.5295173094867,51.5534675907479,"WŁODAWA",2020,4,8.2,8.5,996
"7234",23.5295173094867,51.5534675907479,"WŁODAWA",2020,5,11.2,89.1,994
"7208",23.5295173094867,51.5534675907479,"WŁODAWA",2020,6,19,215.9,990
"7200",23.5295173094867,51.5534675907479,"WŁODAWA",2020,7,18.9,34.2,994.1
"7222",23.5295173094867,51.5534675907479,"WŁODAWA",2020,8,19.8,73.2,993.4
"7210",23.5295173094867,51.5534675907479,"WŁODAWA",2020,9,15.1,67.4,996.2
"7270",23.5295173094867,51.5534675907479,"WŁODAWA",2020,10,10.7,56.2,992.7
"7242",23.5295173094867,51.5534675907479,"WŁODAWA",2020,11,5.2,16.7,1002.9
"7229",23.5295173094867,51.5534675907479,"WŁODAWA",2020,12,1.3,29.4,995.3
"7570",14.6195902403458,52.3485204994228,"SŁUBICE",2000,1,0.5,59.6,1016.9
"7615",14.6195902403458,52.3485204994228,"SŁUBICE",2000,2,4.2,48.3,1013.8
"7600",14.6195902403458,52.3485204994228,"SŁUBICE",2000,3,5.1,85.4,1012
"7698",14.6195902403458,52.3485204994228,"SŁUBICE",2000,4,11.3,29.2,1006.9
"7699",14.6195902403458,52.3485204994228,"SŁUBICE",2000,5,15.2,31.7,1013.3
"7681",14.6195902403458,52.3485204994228,"SŁUBICE",2000,6,17.9,36.3,1015
"7683",14.6195902403458,52.3485204994228,"SŁUBICE",2000,7,16.9,79.7,1007.4
"7690",14.6195902403458,52.3485204994228,"SŁUBICE",2000,8,17.7,46.8,1014.6
"7695",14.6195902403458,52.3485204994228,"SŁUBICE",2000,9,12.9,43.6,1013.2
"7588",14.6195902403458,52.3485204994228,"SŁUBICE",2000,10,11.6,18.5,1011.9
"7626",14.6195902403458,52.3485204994228,"SŁUBICE",2000,11,6.2,29.6,1006.4
"7614",14.6195902403458,52.3485204994228,"SŁUBICE",2000,12,2.4,34.8,1009
"7599",14.6195902403458,52.3485204994228,"SŁUBICE",2001,1,0.3,31.2,1013.5
"7684",14.6195902403458,52.3485204994228,"SŁUBICE",2001,2,1.3,28.7,1013.4
"7629",14.6195902403458,52.3485204994228,"SŁUBICE",2001,3,2.6,69.3,1005.3
"7601",14.6195902403458,52.3485204994228,"SŁUBICE",2001,4,8.1,41.1,1008.9
"7671",14.6195902403458,52.3485204994228,"SŁUBICE",2001,5,14.5,18,1013.6
"7616",14.6195902403458,52.3485204994228,"SŁUBICE",2001,6,15.4,45.7,1011.5
"7686",14.6195902403458,52.3485204994228,"SŁUBICE",2001,7,19.5,40.2,1011.7
"7689",14.6195902403458,52.3485204994228,"SŁUBICE",2001,8,19.2,66.5,1013.1
"7694",14.6195902403458,52.3485204994228,"SŁUBICE",2001,9,12.2,123.3,1007.4
"7688",14.6195902403458,52.3485204994228,"SŁUBICE",2001,10,12.2,14.4,1014.8
"7672",14.6195902403458,52.3485204994228,"SŁUBICE",2001,11,3.5,24.5,1015.5
"7697",14.6195902403458,52.3485204994228,"SŁUBICE",2001,12,-0.5,56.7,1017.4
"7511",14.6195902403458,52.3485204994228,"SŁUBICE",2002,1,1.4,36.6,1019.1
"7538",14.6195902403458,52.3485204994228,"SŁUBICE",2002,2,4.8,72.8,1006.9
"7496",14.6195902403458,52.3485204994228,"SŁUBICE",2002,3,4.9,39.6,1014.3
"7469",14.6195902403458,52.3485204994228,"SŁUBICE",2002,4,8.1,62.2,1013.8
"7510",14.6195902403458,52.3485204994228,"SŁUBICE",2002,5,15.8,24.7,1011.1
"7481",14.6195902403458,52.3485204994228,"SŁUBICE",2002,6,18,21.1,1012.8
"7485",14.6195902403458,52.3485204994228,"SŁUBICE",2002,7,19.8,79.6,1010.8
"7555",14.6195902403458,52.3485204994228,"SŁUBICE",2002,8,19.7,137.4,1011.2
"7556",14.6195902403458,52.3485204994228,"SŁUBICE",2002,9,13,42.2,1015.5
"7542",14.6195902403458,52.3485204994228,"SŁUBICE",2002,10,7.6,74.2,1009.5
"7528",14.6195902403458,52.3485204994228,"SŁUBICE",2002,11,3.3,82.7,1007.9
"7527",14.6195902403458,52.3485204994228,"SŁUBICE",2002,12,-2.9,10.3,1018.7
"7561",14.6195902403458,52.3485204994228,"SŁUBICE",2003,1,-0.7,45.9,0
"7515",14.6195902403458,52.3485204994228,"SŁUBICE",2003,2,-2.4,5.4,1021.7
"7464",14.6195902403458,52.3485204994228,"SŁUBICE",2003,3,3.6,22.9,1021.4
"7454",14.6195902403458,52.3485204994228,"SŁUBICE",2003,4,8.4,21.1,1014.3
"7471",14.6195902403458,52.3485204994228,"SŁUBICE",2003,5,15.5,19.7,1014.3
"7458",14.6195902403458,52.3485204994228,"SŁUBICE",2003,6,19,25.4,1012.8
"7455",14.6195902403458,52.3485204994228,"SŁUBICE",2003,7,19.3,102.6,1012.4
"7451",14.6195902403458,52.3485204994228,"SŁUBICE",2003,8,19.3,10.8,1013.3
"7461",14.6195902403458,52.3485204994228,"SŁUBICE",2003,9,14.2,31.8,1016.8
"7459",14.6195902403458,52.3485204994228,"SŁUBICE",2003,10,5.7,26.1,1010.3
"7468",14.6195902403458,52.3485204994228,"SŁUBICE",2003,11,5.7,30.3,1015.2
"7466",14.6195902403458,52.3485204994228,"SŁUBICE",2003,12,2.3,31.7,1013.9
"7544",14.6195902403458,52.3485204994228,"SŁUBICE",2004,1,-2.2,53.8,1006.9
"7534",14.6195902403458,52.3485204994228,"SŁUBICE",2004,2,2.4,31.3,1013.3
"7473",14.6195902403458,52.3485204994228,"SŁUBICE",2004,3,5.1,25.9,1017.6
"7531",14.6195902403458,52.3485204994228,"SŁUBICE",2004,4,9.8,17.3,1011.6
"7532",14.6195902403458,52.3485204994228,"SŁUBICE",2004,5,12.9,35.5,1010
"7491",14.6195902403458,52.3485204994228,"SŁUBICE",2004,6,15.9,40.2,1012.5
"7506",14.6195902403458,52.3485204994228,"SŁUBICE",2004,7,17.7,91,1012.3
"7520",14.6195902403458,52.3485204994228,"SŁUBICE",2004,8,19.2,34.4,1010
"7479",14.6195902403458,52.3485204994228,"SŁUBICE",2004,9,14,39,1015
"7478",14.6195902403458,52.3485204994228,"SŁUBICE",2004,10,10,43.3,1011.1
"7477",14.6195902403458,52.3485204994228,"SŁUBICE",2004,11,4.6,63.9,1015
"7490",14.6195902403458,52.3485204994228,"SŁUBICE",2004,12,2,40.3,1014.8
"7524",14.6195902403458,52.3485204994228,"SŁUBICE",2005,1,2.7,34.7,1013.4
"7577",14.6195902403458,52.3485204994228,"SŁUBICE",2005,2,-0.9,45.2,1014
"7576",14.6195902403458,52.3485204994228,"SŁUBICE",2005,3,2.7,10.2,1013.1
"7660",14.6195902403458,52.3485204994228,"SŁUBICE",2005,4,9.6,12.7,1012.9
"7563",14.6195902403458,52.3485204994228,"SŁUBICE",2005,5,13.8,87.5,1012.6
"7460",14.6195902403458,52.3485204994228,"SŁUBICE",2005,6,16.6,25.6,1014.4
"7457",14.6195902403458,52.3485204994228,"SŁUBICE",2005,7,19,125.6,1010.6
"7487",14.6195902403458,52.3485204994228,"SŁUBICE",2005,8,16.7,52.4,1013.1
"7452",14.6195902403458,52.3485204994228,"SŁUBICE",2005,9,14.9,49.1,1015.9
"7631",14.6195902403458,52.3485204994228,"SŁUBICE",2005,10,10.4,20.5,1019.3
"7664",14.6195902403458,52.3485204994228,"SŁUBICE",2005,11,4.4,15.2,1014
"7590",14.6195902403458,52.3485204994228,"SŁUBICE",2005,12,0.9,55.1,1011.8
"7580",14.6195902403458,52.3485204994228,"SŁUBICE",2006,1,-4.8,15.8,1024.6
"7622",14.6195902403458,52.3485204994228,"SŁUBICE",2006,2,-0.4,38.6,1011.8
"7597",14.6195902403458,52.3485204994228,"SŁUBICE",2006,3,1.2,29.6,1008.4
"7659",14.6195902403458,52.3485204994228,"SŁUBICE",2006,4,9.4,34.5,1010.4
"7578",14.6195902403458,52.3485204994228,"SŁUBICE",2006,5,13.8,56.2,1012.1
"7525",14.6195902403458,52.3485204994228,"SŁUBICE",2006,6,18,28.5,1016.9
"7568",14.6195902403458,52.3485204994228,"SŁUBICE",2006,7,23.3,7.1,1016.5
"7541",14.6195902403458,52.3485204994228,"SŁUBICE",2006,8,17.4,102.5,1006
"7566",14.6195902403458,52.3485204994228,"SŁUBICE",2006,9,17.3,19.6,1013.6
"7595",14.6195902403458,52.3485204994228,"SŁUBICE",2006,10,11.8,26.3,1011.5
"7593",14.6195902403458,52.3485204994228,"SŁUBICE",2006,11,7.5,28.1,1012
"7606",14.6195902403458,52.3485204994228,"SŁUBICE",2006,12,5.5,26.5,1019.8
"7613",14.6195902403458,52.3485204994228,"SŁUBICE",2007,1,5.3,82.6,1008.8
"7655",14.6195902403458,52.3485204994228,"SŁUBICE",2007,2,3,60.9,1008.4
"7663",14.6195902403458,52.3485204994228,"SŁUBICE",2007,3,6.9,52.2,1012.4
"7649",14.6195902403458,52.3485204994228,"SŁUBICE",2007,4,10.9,0.6,1018.1
"7651",14.6195902403458,52.3485204994228,"SŁUBICE",2007,5,15.4,138.7,1007.6
"7645",14.6195902403458,52.3485204994228,"SŁUBICE",2007,6,18.7,56.6,1008.8
"7619",14.6195902403458,52.3485204994228,"SŁUBICE",2007,7,18.5,92.6,1008
"7550",14.6195902403458,52.3485204994228,"SŁUBICE",2007,8,18.2,52.5,1011.1
"7617",14.6195902403458,52.3485204994228,"SŁUBICE",2007,9,13.4,59,1013.3
"7586",14.6195902403458,52.3485204994228,"SŁUBICE",2007,10,8.2,10.4,1021
"7627",14.6195902403458,52.3485204994228,"SŁUBICE",2007,11,3.6,37.7,1011.9
"7612",14.6195902403458,52.3485204994228,"SŁUBICE",2007,12,2,45.9,1019
"7621",14.6195902403458,52.3485204994228,"SŁUBICE",2008,1,3.6,94.9,1014.2
"7591",14.6195902403458,52.3485204994228,"SŁUBICE",2008,2,4.8,25.4,1020.9
"7549",14.6195902403458,52.3485204994228,"SŁUBICE",2008,3,4.8,64.5,1000.5
"7494",14.6195902403458,52.3485204994228,"SŁUBICE",2008,4,8.8,93.9,1008.5
"7472",14.6195902403458,52.3485204994228,"SŁUBICE",2008,5,14.5,33.1,1014.3
"7513",14.6195902403458,52.3485204994228,"SŁUBICE",2008,6,18,29.1,1012.1
"7467",14.6195902403458,52.3485204994228,"SŁUBICE",2008,7,19,51.2,1011.5
"7530",14.6195902403458,52.3485204994228,"SŁUBICE",2008,8,18.5,59.9,1009.6
"7517",14.6195902403458,52.3485204994228,"SŁUBICE",2008,9,13.2,54.8,1016.2
"7518",14.6195902403458,52.3485204994228,"SŁUBICE",2008,10,9.6,55.4,1013
"7533",14.6195902403458,52.3485204994228,"SŁUBICE",2008,11,5.8,34.2,1009.7
"7508",14.6195902403458,52.3485204994228,"SŁUBICE",2008,12,1.5,38.1,1015.6
"7504",14.6195902403458,52.3485204994228,"SŁUBICE",2009,1,-2.6,22.3,1013.6
"7569",14.6195902403458,52.3485204994228,"SŁUBICE",2009,2,0.5,41.2,1009.2
"7571",14.6195902403458,52.3485204994228,"SŁUBICE",2009,3,5.1,42.4,1008.9
"7637",14.6195902403458,52.3485204994228,"SŁUBICE",2009,4,12.4,10.9,1013.2
